lat,lon,use_type,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement,Address,Type,fire_late,fire_early,Fire_final
38.01615769691114,-78.51132137105816,R,Condominium,1,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1978.0,1.0,5.0,3.0,0.0,0.0,,895.0,0.0,0.0,2716 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02471475496277,-78.51032228469906,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,894.0,0.0,0.0,2226 CENTER AVE,Residential,0,0.0,0.0
38.024353262400474,-78.50506029921736,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,894.0,0.0,0.0,1509 CHERRY AVE,Residential,0,0.0,0.0
38.038370406649506,-78.49407720412586,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,894.0,0.0,0.0,1101 GORDON AVE,Residential,0,0.0,0.0
38.02431890126335,-78.50553517033669,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,894.0,0.0,0.0,1513 CHERRY AVE,Residential,0,0.0,0.0
38.0197819237004,-78.46603119095087,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,894.0,0.0,0.0,1506 MIDLAND ST,Residential,0,0.0,0.0
38.01964102325183,-78.46836247804765,R,Condominium,2,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,2.0,5.0,3.0,0.0,2.0,,920.0,0.0,0.0,1402 VINE ST,Residential,0,0.0,0.0
38.01675553344694,-78.48317378516646,R,Condominium,1,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1973.0,1.0,5.0,3.0,0.0,2.0,,854.0,0.0,0.0,714 PALATINE AVE,Residential,0,0.0,0.0
38.01632993722145,-78.48006102566484,R,Condo Common Area,,,,,,,,,,,,,,,,,0.0,0.0,906 ROCKLAND AVE,Residential,0,0.0,0.0
38.0248235733756,-78.47516580732373,,Single Family,1,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1.0,1953.0,1.0,5.0,3.0,0.0,2.0,0.0,1450.0,0.0,0.0,231 DOUGLAS AVE,Residential,0,0.0,0.0
38.02769589269931,-78.49452180552007,R,Single Family,2,B,Brick Veneer,Shingles,Hardwood,Cellar,Hot Water Radiator,1.0,1925.0,2.0,9.0,4.0,0.0,2.0,0.0,1403.0,,,717 ELM ST,Residential,0,0.0,0.0
38.06295029942563,-78.46614254053667,R,Single Family,2,B,Stucco,Shingles,Hardwood,No Basement,Hot Water Radiator,1.0,1920.0,2.0,6.0,3.0,0.0,1.0,0.0,1092.0,0.0,0.0,2236 BANBURY ST,Residential,0,0.0,0.0
38.062840328841546,-78.46674809066624,R,Single Family,1.5,B,Wood,Shingles,None,Partial Basement,Hot Water Radiator,1.0,1926.0,1.5,5.0,3.0,0.0,2.0,0.0,1479.0,492.0,0.0,2231 BANBURY ST,Residential,0,0.0,0.0
38.062106320428796,-78.46735793077362,R,Single Family,1,B,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1925.0,1.0,6.0,3.0,0.0,1.0,0.0,1162.0,216.0,0.0,2223 BANBURY ST,Residential,0,0.0,0.0
38.021539477993095,-78.46796435226648,R,Single Family,1,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1930.0,1.0,5.0,2.0,0.0,1.0,0.0,1052.0,505.0,0.0,1316 CARLTON AVE,Residential,0,0.0,0.0
38.04942769553269,-78.49175913809952,R,Duplex,1.5,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Heat Pump,1.0,1925.0,1.5,10.0,5.0,1.0,5.0,3.0,2625.0,986.0,0.0,1309 RUGBY RD,Residential,0,0.0,0.0
38.06128719270949,-78.46774321018394,R,Single Family,1,B,Stucco,Shingles,Hardwood,No Basement,Forced Air,1.0,1930.0,1.0,5.0,2.0,0.0,1.0,0.0,986.0,0.0,0.0,2215 BANBURY ST,Residential,0,1.0,1.0
38.02083649401882,-78.50776396039335,R,Duplex,2,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1925.0,2.0,11.0,7.0,0.0,3.0,0.0,2466.0,0.0,0.0,910 RAINIER RD,Residential,0,0.0,0.0
38.03846477999183,-78.48511804513295,R,Single Family,1,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1925.0,1.0,5.0,2.0,0.0,1.0,0.0,1263.0,337.0,0.0,908 FOREST ST,Residential,1,0.0,1.0
38.02783844629589,-78.46771280282748,R,Single Family,1,B,Stucco,Shingles,Hardwood,Full Basement,Forced Air,1.0,1930.0,1.0,5.0,2.0,0.0,1.0,0.0,1093.0,1093.0,0.0,1214 JEFFERSON ST,Residential,0,0.0,0.0
38.03088062241199,-78.47479225766448,,Single Family,1.5,B,Stone,Shingles,Hardwood,No Basement,Hot Water Radiator,1.0,1944.0,1.5,9.0,5.0,1.0,2.0,0.0,2213.0,0.0,0.0,813 JEFFERSON ST,Residential,0,0.0,0.0
38.029343335207,-78.49408750796852,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1962.0,1.0,6.0,3.0,0.0,1.0,0.0,1080.0,1080.0,,813 KING ST,Residential,0,0.0,0.0
38.039370319571404,-78.49649661950401,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1963.0,1.0,10.0,3.0,0.0,2.0,0.0,1835.0,1131.0,565.0,502 14TH ST,Residential,0,0.0,0.0
38.03969269716854,-78.46615214184003,R,Duplex,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2.0,1963.0,1.0,6.0,3.0,0.0,2.0,0.0,840.0,840.0,724.0,912 ST CHARLES AVE,Residential,0,0.0,0.0
38.04728095337834,-78.48891754723107,R,Single Family,1.5,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1964.0,1.5,6.0,4.0,0.0,3.0,0.0,1288.0,859.0,859.0,1623 MASON LN,Residential,0,0.0,0.0
38.025491103122114,-78.49627148120575,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2.0,1963.0,1.0,8.0,5.0,0.0,2.0,0.0,1163.0,1163.0,768.0,1009 FOREST HILLS AVE,Residential,0,0.0,0.0
38.047136982640616,-78.48560716891585,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1963.0,1.0,7.0,3.0,0.0,2.0,0.0,1163.0,1163.0,581.0,1524 OXFORD RD,Residential,0,0.0,0.0
38.04659983241524,-78.48556364438987,R,Single Family,,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0.0,1969.0,1.0,7.0,3.0,0.0,2.0,0.0,1074.0,997.0,748.0,1523 RUTLEDGE AVE,Residential,0,0.0,0.0
38.051736574850686,-78.50200374196545,C,Single Family,,C,Wood,Architectural Shingles,Hardwood,Walkout Basement,Forced Air,0.0,1968.0,1.0,7.0,3.0,0.0,3.0,0.0,1110.0,999.0,761.0,1127 EMMET ST,Residential,0,0.0,0.0
38.037154926497735,-78.47154098452812,R,Single Family,,C +,Wood,Shingles,Hardwood,Full Basement,Heat Pump,0.0,1968.0,1.0,8.0,4.0,0.0,3.0,0.0,999.0,997.0,997.0,703 EVERGREEN AVE,Residential,0,0.0,0.0
38.036796599120095,-78.47020999401421,R,Single Family,,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,2.0,1968.0,1.0,8.0,5.0,1.0,2.0,0.0,1210.0,1158.0,1100.0,750 LEXINGTON AVE,Residential,0,0.0,0.0
38.03637301076913,-78.47325579963909,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1957.0,1.0,7.0,3.0,0.0,2.0,0.0,1223.0,1223.0,612.0,645 EVERGREEN AVE,Residential,0,0.0,0.0
38.06508847488134,-78.46760793192865,R,Single Family,,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2.0,1968.0,1.0,9.0,4.0,1.0,2.0,0.0,1340.0,1340.0,869.0,2306 BANBURY ST,Residential,0,0.0,0.0
38.017078743603655,-78.47645614994339,R,Single Family,1,C,Brick Veneer,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1968.0,1.0,6.0,3.0,1.0,1.0,0.0,962.0,962.0,770.0,1015 DRUID AVE,Residential,0,0.0,0.0
38.03602721723176,-78.47099711911575,R,Single Family,1,C -,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1964.0,1.0,6.0,3.0,1.0,1.0,0.0,1050.0,1050.0,,731 LEXINGTON AVE,Residential,0,0.0,0.0
38.020992730295475,-78.48139221367592,R,Single Family,1.5,C,Wood,Shingles,Hardwood,No Basement,Heat Pump,1.0,1975.0,1.5,6.0,3.0,0.0,2.0,0.0,1472.0,0.0,0.0,1104 AVON ST,Residential,0,0.0,0.0
38.030444852709046,-78.47893112482919,,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2.0,1962.0,1.0,7.0,3.0,1.0,1.0,0.0,1243.0,1243.0,678.0,110 4TH ST,Residential,0,0.0,0.0
38.02083783928483,-78.49242941181792,R,Single Family,1,C,Wood,Shingles,Hardwood,Full Basement,Heat Pump,1.0,1976.0,1.0,8.0,3.0,1.0,2.0,0.0,1128.0,846.0,761.0,830 RIDGE ST,Residential,0,0.0,0.0
38.03443201134111,-78.47709985329824,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1959.0,1.0,7.0,3.0,1.0,1.0,0.0,1296.0,1296.0,686.0,324 PARKWAY ST,Residential,0,0.0,0.0
38.04237652121357,-78.49676690152181,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1961.0,1.0,7.0,3.0,1.0,1.0,0.0,1144.0,1144.0,646.0,803 CABELL AVE,Residential,0,0.0,0.0
38.01852542349421,-78.47138730679555,R,Duplex,1,C,Brick Veneer,Shingles,Hardwood,No Basement,Baseboard,,1966.0,1.0,10.0,6.0,0.0,2.0,0.0,1928.0,,,102 DANBURY CT,Residential,0,0.0,0.0
38.024051902442324,-78.52052044086723,R,Single Family,2,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1961.0,2.0,6.0,3.0,0.0,2.0,0.0,2580.0,1290.0,260.0,2502 WESTERLY AVE,Residential,0,0.0,0.0
38.03682442721572,-78.50982204084877,R,Single Family,2.5,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2011.0,2.66,9.0,4.0,1.0,3.0,0.0,2490.0,936.0,,1920 THOMSON RD,Residential,0,0.0,0.0
38.0265390625186,-78.47590565247873,R,Single Family,1.5,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1960.0,1.5,6.0,3.0,0.0,1.0,0.0,1456.0,818.0,0.0,214 LITTLE GRAVES ST,Residential,0,0.0,0.0
38.03584618452708,-78.50039674859731,,Single Family,2.5,B,Hardy Board,Architectural Shingles,W/W Carpet,Full Basement,Forced Air,1.0,2011.0,2.66,9.0,4.0,1.0,4.0,0.0,2490.0,936.0,585.0,5 ELLIEWOOD AVE,Residential,0,0.0,0.0
38.0361023820021,-78.50023643409561,,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2012.0,2.0,6.0,3.0,1.0,2.0,0.0,1684.0,832.0,,11 ELLIEWOOD AVE,Residential,0,0.0,0.0
38.03566964906141,-78.50055958279002,,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,0.0,2012.0,2.0,6.0,3.0,1.0,2.0,0.0,1872.0,936.0,,3 ELLIEWOOD AVE,Residential,0,0.0,0.0
38.035617919861544,-78.50087891983411,,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2012.0,2.0,5.0,3.0,1.0,3.0,0.0,1700.0,840.0,420.0,1601 UNIVERSITY AVE,Residential,0,1.0,1.0
38.030443485676635,-78.50525578494529,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,0.0,2013.0,2.0,7.0,3.0,1.0,3.0,0.0,1778.0,840.0,478.0,506 VALLEY RD,Residential,0,0.0,0.0
38.04180233250001,-78.49511997284513,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,2.0,8.0,3.0,1.0,3.0,,1820.0,896.0,811.0,737 MADISON AVE,Residential,0,0.0,0.0
38.029769069318036,-78.505471436243,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,2.0,6.0,3.0,1.0,3.0,,1812.0,888.0,783.0,516 VALLEY RD,Residential,0,0.0,0.0
38.02922816737684,-78.50607417228753,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,2.0,7.0,3.0,1.0,3.0,,1778.0,840.0,475.0,525 VALLEY RD,Residential,0,0.0,0.0
38.030592111356405,-78.5108052381117,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,,2014.0,2.0,5.0,2.0,1.0,2.0,,1482.0,741.0,,323 MONTEBELLO CIR,Residential,0,1.0,1.0
38.02913440347668,-78.50698568106601,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,2.0,5.0,3.0,1.0,2.0,,2072.0,1268.0,,536 VALLEY RD,Residential,0,0.0,0.0
38.03073711154747,-78.51070982947357,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Walkout Basement,Forced Air,,2014.0,2.0,5.0,2.0,1.0,2.0,,1482.0,741.0,,325 MONTEBELLO CIR,Residential,0,0.0,0.0
38.029683517644614,-78.51063814186722,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,,2014.0,2.0,5.0,3.0,1.0,3.0,,1482.0,741.0,541.0,304 MONTEBELLO CIR,Residential,0,0.0,0.0
38.029486669658006,-78.51281712057383,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,,2014.0,2.0,5.0,2.0,1.0,2.0,,1482.0,741.0,,1818 STADIUM RD,Residential,0,0.0,0.0
38.02832942357031,-78.50726685304727,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2016.0,2.0,7.0,3.0,1.0,3.0,,1804.0,840.0,532.0,130 MAYWOOD LN,Residential,0,0.0,0.0
38.03588963267838,-78.47065766948103,R,Single Family,1.5,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1961.0,1.5,6.0,2.0,0.0,1.0,0.0,1220.0,813.0,407.0,722 LEXINGTON AVE,Residential,0,0.0,0.0
38.01860835153871,-78.51426919683716,C,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2016.0,2.0,7.0,3.0,1.0,3.0,,1764.0,779.0,510.0,2512 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.017221245624796,-78.5122968776258,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2016.0,2.0,7.0,3.0,1.0,3.0,,1636.0,748.0,500.0,2622 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.017093684784285,-78.51261971572072,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2017.0,2.0,7.0,3.0,1.0,3.0,,1804.0,840.0,550.0,2621 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.01698279488245,-78.51210183640178,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2017.0,2.0,7.0,3.0,1.0,3.0,,1712.0,779.0,510.0,2700 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.01648652329346,-78.51217713565802,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2017.0,2.0,7.0,3.0,1.0,3.0,,1804.0,840.0,550.0,2705 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.01627711265041,-78.51142398685519,R,Single Family,2,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,,2017.0,2.0,7.0,3.0,1.0,3.0,,1764.0,1092.0,678.0,2714 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.014746855666864,-78.47319159460612,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1955.0,1.0,7.0,2.0,1.0,1.0,0.0,1012.0,1012.0,770.0,1301 KNOLL ST,Residential,0,0.0,0.0
38.020979575769076,-78.50010834705937,R,Duplex,2,C,Brick Veneer,Shingles,Hardwood,Full Basement,Radiant,0.0,1971.0,2.0,10.0,4.0,0.0,2.0,0.0,1724.0,862.0,0.0,105 ANTOINETTE CT,Residential,0,0.0,0.0
38.02035418867942,-78.49947810222446,R,Duplex,2,C,Brick Veneer,Shingles,Hardwood,Full Basement,Baseboard,0.0,1970.0,2.0,8.0,4.0,0.0,2.0,0.0,1724.0,862.0,0.0,1508 ANTOINETTE AVE,Residential,0,0.0,0.0
38.03486937068287,-78.48028732598605,R,Single Family-1 Conversion,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0.0,1957.0,1.0,9.0,4.0,0.0,2.0,0.0,1131.0,847.0,729.0,511 1ST ST,Residential,0,0.0,0.0
38.04966125127542,-78.5074065667955,R,Single Family,1,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1949.0,1.0,6.0,2.0,0.0,2.0,0.0,896.0,752.0,692.0,2400 ARLINGTON BLVD,Residential,0,0.0,0.0
38.014746855666864,-78.47319159460612,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1957.0,1.0,7.0,3.0,0.0,2.0,0.0,1013.0,1013.0,892.0,1301 KNOLL ST,Residential,0,0.0,0.0
38.0473824371509,-78.49221411347784,R,Single Family,1.5,B,Wood,Metal,Hardwood,Partial Basement,Forced Air,2.0,1931.0,1.5,6.0,4.0,1.0,2.0,0.0,2051.0,396.0,,1714 MASON LN,Residential,0,0.0,0.0
38.04730789953607,-78.48909285553694,R,Single Family,2,C,Aluminum,Shingles,Hardwood,Full Basement,Hot Water Radiator,1.0,1933.0,2.0,7.0,3.0,1.0,2.0,0.0,1786.0,893.0,0.0,1625 MASON LN,Residential,0,0.0,0.0
38.02413990543502,-78.506872355182,R,Single Family,1,C,Stucco,Metal,Hardwood,Partial Basement,Forced Air,1.0,1920.0,1.0,6.0,3.0,0.0,2.0,0.0,1573.0,393.0,0.0,1600 MULBERRY AVE,Residential,0,0.0,0.0
38.04966125127542,-78.5074065667955,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1955.0,1.0,5.0,3.0,0.0,1.0,0.0,977.0,977.0,,2400 ARLINGTON BLVD,Residential,0,0.0,0.0
38.04719426344583,-78.49106460611797,R,Single Family,2,B,Stucco,Metal,Hardwood,Full Basement,Heat Pump,1.0,1920.0,2.0,7.0,4.0,0.0,3.0,,1742.0,1188.0,742.0,1111 STONEFIELD LN,Residential,0,0.0,0.0
38.04725800220696,-78.48665197845844,R,Single Family-1 Conversion,1.5,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1.0,1920.0,1.75,7.0,2.0,0.0,3.0,0.0,1335.0,772.0,772.0,1538 OXFORD RD,Residential,0,0.0,0.0
38.04704300329232,-78.49004741588487,R,Duplex,2,C,Brick Veneer,Shingles,Hardwood,Full Basement,Baseboard,0.0,1967.0,2.0,10.0,4.0,2.0,2.0,0.0,1842.0,933.0,,1111 PARKER PL,Residential,0,0.0,0.0
38.04716934491015,-78.48580126000796,R,Single Family-1 Conversion,2,C,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1.0,1930.0,2.0,10.0,5.0,1.0,3.0,1.0,2282.0,1141.0,0.0,1526 OXFORD RD,Residential,0,0.0,0.0
38.0470464999693,-78.48919104994772,R,Single Family,1,C,Wood,Shingles,Hardwood,Cellar,Forced Air,0.0,1930.0,1.0,5.0,2.0,0.0,1.0,0.0,892.0,148.0,,1624 MASON LN,Residential,0,0.0,0.0
38.04701698520236,-78.48472131685502,R,Duplex,1,C,Aluminum,Shingles,Other,Full Basement,Forced Air,0.0,1969.0,1.0,10.0,6.0,0.0,4.0,0.0,1269.0,1293.0,1293.0,1512 OXFORD RD,Residential,0,0.0,0.0
38.04695224468186,-78.48860214686029,R,Single Family Attached,2,C,Wood,Shingles,W/W Carpet,Full Basement,Forced Air,1.0,1980.0,2.0,8.0,4.0,1.0,2.0,0.0,1232.0,616.0,616.0,1618 MASON LN,Residential,0,0.0,0.0
38.030836142380466,-78.50991783146672,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1963.0,1.0,5.0,3.0,0.0,2.0,0.0,1193.0,280.0,280.0,1700 STADIUM RD,Residential,0,0.0,0.0
38.046790706436155,-78.48956640472808,R,Single Family-2 Conversion,1,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0.0,1955.0,1.0,9.0,5.0,0.0,3.0,0.0,1348.0,1348.0,1168.0,1108 PARKER PL,Residential,0,0.0,0.0
38.04662066739028,-78.48960627384996,R,Single Family-1 Conversion,1.5,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1956.0,1.5,8.0,4.0,0.0,3.0,1.0,2266.0,1163.0,582.0,1106 PARKER PL,Residential,0,0.0,0.0
38.046658326305256,-78.48577801171633,R,Single Family Attached,2,C,Wood,Shingles,W/W Carpet,Full Basement,Forced Air,1.0,1980.0,2.0,8.0,4.0,1.0,2.0,0.0,1232.0,616.0,616.0,1525 RUTLEDGE AVE,Residential,0,0.0,0.0
38.02938364734509,-78.4919950815961,R,Single Family,2,C,Asbestos,Shingles,Hardwood,Full Basement,Hot Water Radiator,1.0,1930.0,2.0,7.0,3.0,1.0,2.0,0.0,2136.0,1068.0,0.0,708 NALLE ST,Residential,0,1.0,1.0
38.02913240203572,-78.49292649475397,R,Single Family,1.5,C,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1947.0,1.5,6.0,2.0,0.0,3.0,0.0,1751.0,812.0,325.0,757 KING ST,Residential,0,0.0,0.0
38.02333154824667,-78.4709861424636,R,Single Family,1,C,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1.0,1939.0,1.0,5.0,2.0,0.0,2.0,0.0,915.0,915.0,0.0,1201 CARLTON AVE,Residential,0,0.0,0.0
38.037293328626525,-78.47139241356616,R,Duplex,1.5,C,Aluminum,Shingles,Hardwood,Full Basement,Baseboard,0.0,1951.0,1.5,12.0,6.0,0.0,3.0,0.0,1839.0,1226.0,613.0,705 EVERGREEN AVE,Residential,0,0.0,0.0
38.03725995096403,-78.47539043363895,R,Single Family-1 Conversion,1,C,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1920.0,1.0,8.0,4.0,0.0,3.0,0.0,1721.0,1108.0,1108.0,709 PARK ST,Residential,0,0.0,0.0
38.037133831704956,-78.47402310365851,R,Single Family,1,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,1.0,1953.0,1.0,7.0,2.0,0.0,1.0,0.0,1195.0,956.0,450.0,606 LYONS CT,Residential,0,0.0,0.0
38.03715505845539,-78.47108287856248,R,Single Family,1.5,C,Stone,Copper,Hardwood,Partial Basement,Hot Water Radiator,1.0,1932.0,1.75,8.0,4.0,0.0,2.0,0.0,1955.0,595.0,,704 EVERGREEN AVE,Residential,0,0.0,0.0
38.037090650426435,-78.4700937224955,R,Single Family,1.5,C,Wood,Metal,Hardwood,Partial Basement,Hot Water Radiator,1.0,1935.0,1.5,5.0,2.0,0.0,1.0,0.0,1356.0,510.0,0.0,756 LEXINGTON AVE,Residential,0,0.0,0.0
38.03657725272364,-78.47410312749163,R,Single Family,2,C,Wood Shingle,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1953.0,2.0,8.0,3.0,0.0,2.0,0.0,1960.0,347.0,0.0,625 EVERGREEN AVE,Residential,0,0.0,0.0
38.02813189386364,-78.49059456320701,R,Single Family,1.5,B,Stucco,Shingles,Hardwood,Full Basement,Heat Pump,1.0,1935.0,1.5,7.0,4.0,0.0,1.0,0.0,2177.0,1013.0,,333 6TH ST,Residential,0,0.0,0.0
38.01498510326478,-78.51047760219802,R,Single Family-1 Conversion,2,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1.0,1935.0,2.0,12.0,5.0,0.0,3.0,0.0,1886.0,775.0,775.0,102 HARRIS RD,Residential,0,0.0,0.0
38.02742721514189,-78.50165351423463,R,Single Family,2,B,Stucco,Shingles,Hardwood,Partial Basement,Heat Pump,1.0,1936.0,2.0,9.0,5.0,1.0,3.0,0.0,2993.0,785.0,,1305 NUNLEY ST,Residential,0,0.0,0.0
38.020329705602066,-78.51498285276551,R,Single Family,1,D,Concrete Block,Shingles,None,No Basement,Gas Wall Unit,0.0,1951.0,1.0,4.0,2.0,0.0,1.0,0.0,523.0,,,100 SUNSET AVE,Residential,0,0.0,0.0
38.0296729272236,-78.47842220078964,,Single Family,1,D,Stucco,Shingles,Hardwood,No Basement,Hot Water Radiator,0.0,1925.0,1.0,3.0,1.0,0.0,1.0,0.0,775.0,0.0,0.0,104 5TH ST,Residential,0,0.0,0.0
38.0279854556021,-78.4793153828918,C,Single Family,1,D +,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0.0,1947.0,1.0,6.0,3.0,0.0,2.0,0.0,1780.0,,,505 GARRETT ST,Residential,0,0.0,0.0
38.02571009086165,-78.51604005143462,C,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1947.0,1.0,5.0,2.0,0.0,1.0,0.0,1031.0,,,2208 FONTAINE AVE,Residential,0,0.0,0.0
38.03717771805011,-78.48591330758802,C,Single Family,2,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,1.0,1920.0,2.0,7.0,4.0,0.0,2.0,0.0,1916.0,561.0,0.0,702 CHARLTON AVE,Residential,0,0.0,0.0
38.02596376379781,-78.51404119977326,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1949.0,1.0,4.0,2.0,0.0,1.0,0.0,739.0,340.0,0.0,2108 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.014515646403204,-78.5146833817044,R,Single Family,2,B,Stucco,Shingles,Hardwood,Partial Basement,Heat Pump,1.0,1920.0,2.0,9.0,4.0,0.0,2.0,0.0,1540.0,432.0,,229 MONTE VISTA AVE,Residential,0,0.0,0.0
38.022935223123454,-78.45977319811945,R,Single Family,1,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2.0,1959.0,1.0,7.0,4.0,0.0,3.0,0.0,1929.0,1566.0,862.0,1700 MARKET ST,Residential,0,0.0,0.0
